1,51,148
2,106,595
3,45,768
4,50,466
5,85,937
6,108,646
7,136,172
8,218,257
9,237,171
10,180,22
11,13,347
12,211,865
13,271,608
14,26,832
15,300,407
16,50,974
17,241,828
18,300,406
19,293,726
20,192,557
21,178,56
22,34,91
23,124,353
24,300,91
25,224,862
26,136,688
27,29,990
28,215,130
29,248,879
30,2,138
31,81,991
32,75,723
33,175,998
34,43,986
35,80,602
36,143,775
37,51,666
38,259,491
39,33,919
40,27,980
41,105,887
42,188,216
43,17,180
44,229,527
45,6,405
46,166,91
47,216,828
48,84,140
49,114,360
50,179,967
51,194,147
52,248,751
53,288,502
54,72,639
55,75,524
56,249,735
57,113,133
58,261,517
59,100,276
60,68,389
61,185,187
62,9,148
63,28,564
64,121,354
65,164,755
66,284,542
67,192,563
68,300,366
69,290,830
70,95,119
71,255,578
72,203,802
73,195,856
74,19,296
75,126,782
76,169,303
77,172,823
78,222,789
79,37,601
80,182,132
81,76,320
82,205,391
83,253,961
84,177,300
85,264,817
86,24,306
87,176,935
88,276,37
89,207,840
90,162,744
91,76,490
92,292,882
93,231,978
94,202,749
95,160,18
96,283,418
97,82,789
98,295,753
99,21,973
100,215,944
101,162,927
102,157,65
103,230,669
104,114,705
105,186,5
106,257,846
107,89,103
108,13,993
109,70,685
110,149,788
111,103,342
112,159,30
113,255,732
114,142,356
115,64,911
116,36,562
117,116,456
118,228,51
119,109,67
120,279,942
121,210,567
122,214,609
123,233,543
124,127,66
125,178,38
126,31,227
127,9,623
128,167,190
129,82,779
130,2,490
131,251,839
132,42,596
133,71,68
134,275,713
135,266,864
136,252,827
137,174,878
138,103,298
139,204,946
140,251,245
141,185,967
142,20,106
143,39,820
144,83,530
145,227,700
146,102,160
147,241,965
148,263,587
149,246,723
150,236,986
151,113,246
152,37,8
153,79,586
154,173,737
155,295,662
156,158,547
157,206,767
158,191,792
159,55,341
160,3,555
161,131,557
162,140,473
163,155,249
164,145,490
165,142,518
166,255,599
167,256,916
168,54,383
169,207,171
170,72,5
