1,256,821
2,317,473
3,334,742
4,349,91
5,357,466
6,356,220
7,449,792
8,151,545
9,66,586
10,202,315
11,26,872
12,212,644
13,150,601
14,182,43
15,280,678
16,459,426
17,452,943
18,248,94
19,261,226
20,181,846
21,242,945
22,24,896
23,444,284
24,207,729
25,311,815
26,20,580
27,216,356
28,397,284
29,281,20
30,449,37
31,83,466
32,234,560
33,391,617
34,59,309
35,460,872
36,476,222
37,464,202
38,208,73
39,157,35
40,250,823
41,114,592
42,361,451
43,202,766
44,117,309
45,212,197
46,49,991
47,320,614
48,95,783
49,480,203
50,360,135
51,39,207
52,416,369
53,186,62
54,326,87
55,200,901
56,207,698
57,355,165
58,137,546
59,60,708
60,10,733
61,463,533
62,350,995
63,114,137
64,346,145
65,108,606
66,133,324
67,433,151
68,128,97
69,285,660
70,196,314
71,476,363
72,26,580
73,360,327
74,360,519
75,48,952
76,463,621
77,231,899
78,52,407
79,346,284
80,7,508
81,231,505
82,188,363
83,67,321
84,224,260
85,8,676
86,400,330
87,378,132
88,31,275
89,54,949
90,178,227
91,25,193
92,44,157
93,84,784
94,188,556
95,492,462
96,46,161
97,16,964
98,171,14
99,424,260
100,264,907
101,244,639
102,385,214
103,125,313
104,335,248
105,8,448
106,232,30
107,101,592
108,304,949
109,229,451
110,388,274
111,211,239
112,379,976
113,3,752
114,93,3
115,245,208
116,487,901
117,289,316
118,234,551
119,390,705
120,460,547
121,500,14
122,332,23
123,108,932
124,477,653
125,51,244
126,349,896
127,492,647
128,442,713
129,106,20
130,494,795
131,25,29
132,155,996
133,346,323
134,25,893
135,209,804
136,183,876
137,146,225
138,87,808
139,243,461
140,10,348
141,74,283
142,368,192
143,346,111
144,315,484
145,178,928
146,282,126
147,53,820
148,208,294
149,491,589
150,237,64
151,301,498
152,424,522
153,471,361
154,206,487
155,154,123
156,372,467
157,424,769
158,303,272
159,274,518
160,63,752
161,450,484
162,465,700
163,140,372
164,32,788
165,478,48
166,414,624
167,214,140
168,392,662
169,443,84
170,191,133
171,280,487
172,137,26
173,480,909
