1,400,3978
2,311,8281
3,185,1117
4,70,700
5,358,9681
6,212,8094
7,207,4879
8,346,9277
9,46,131
10,199,7236
11,479,7216
12,181,1343
13,300,3573
14,226,9904
15,469,5295
16,128,3617
17,38,8879
18,361,7179
19,99,93
20,480,4246
21,411,4269
22,324,3890
23,255,9601
24,84,8838
25,365,4991
26,247,7655
27,88,9733
28,153,1435
29,446,7466
30,173,3485
31,285,2950
32,4,2580
33,363,7924
34,241,5936
35,112,4599
36,211,1877
37,136,9212
38,112,3595
39,257,3567
40,48,1476
41,197,5920
42,110,1120
43,328,2966
44,12,4510
45,393,8308
46,105,2996
47,323,3452
48,158,8016
49,74,2866
50,281,5456
51,9,1474
52,238,8943
53,26,1029
54,478,8433
55,232,1407
56,302,801
57,217,6860
58,220,2904
59,380,301
60,32,1249
61,220,126
62,374,7643
63,114,2666
64,458,2479
65,315,7072
66,443,9842
67,134,6183
68,289,9757
69,212,9552
70,189,2827
71,457,7452
72,322,2771
73,2,2302
74,269,7015
75,180,2049
76,396,2988
77,344,8557
78,128,8139
79,482,7846
80,24,8103
81,335,3382
82,257,7472
83,318,3885
84,75,5447
85,199,6854
86,308,3779
87,499,7419
88,336,2931
89,7,4507
90,121,661
91,223,3755
92,4,8951
93,356,5947
94,347,3932
95,8,1482
96,388,9377
97,326,1789
98,46,5456
99,150,2204
100,222,2261
101,399,2157
102,1,1487
103,451,2262
104,216,249
105,358,7357
106,132,5322
107,225,2354
108,276,5177
109,293,9023
110,379,3205
111,260,4686
112,102,1445
113,315,1756
114,38,6875
115,313,157
116,69,4334
117,399,4160
118,495,9352
119,197,1556
120,123,509
121,323,6971
122,63,3981
123,499,6174
124,8,5596
125,258,2289
126,405,1184
127,133,1033
128,131,9034
129,275,1595
130,25,1849
131,408,6454
132,208,5387
133,428,404
134,422,3350
135,72,109
136,395,2918
137,275,1085
138,4,8359
139,77,1543
140,16,2022
141,300,3562
142,399,755
143,280,3795
144,153,7530
145,85,162
146,327,3698
147,167,6737
148,412,9796
149,317,1747
150,406,9888
151,276,1354
152,53,3501
153,66,9676
154,77,8913
155,282,6182
156,296,5856
157,143,1201
158,207,7383
159,341,4868
160,101,9131
161,230,9626
162,204,7245
163,41,806
164,399,1521
165,111,6820
166,207,9648
167,462,6722
168,138,3403
169,383,1567
170,304,2064
171,195,7506
172,60,6386
173,78,9646
174,3,4196
175,51,8613
176,320,3926
177,137,9930
178,140,8819
179,238,8156
180,142,2410
181,225,4800
182,453,9276
183,110,6269
184,100,7189
185,91,6126
186,275,1279
187,187,7092
188,273,8019
189,109,5578
190,297,4130
191,330,9085
192,136,2659
193,339,2635
194,59,3485
195,27,7979
196,293,9431
197,180,6478
198,32,6925
199,187,9748
200,377,710
201,193,8802
202,140,3221
203,155,3442
204,273,7517
205,149,2828
206,196,3320
207,463,4500
208,363,2889
209,312,8772
210,145,2272
211,164,3627
212,453,1903
213,475,4886
214,236,2251
215,454,1070
216,352,6005
217,334,7282
218,153,8825
219,19,7526
220,457,9526
221,446,4700
222,371,9407
223,186,7235
224,456,7298
225,403,989
226,450,3255
227,232,5381
228,240,1499
229,215,1904
230,422,3646
231,159,9379
232,392,4697
233,65,870
234,433,7764
235,454,1704
236,366,5511
237,192,579
238,96,8767
