1,240,45
2,87,565
3,122,496
4,135,596
5,124,507
6,199,355
7,174,146
8,156,103
9,217,192
10,11,252
11,245,694
12,209,749
13,61,609
14,38,542
15,152,685
16,241,903
17,1,785
18,129,44
19,205,43
20,146,27
21,196,886
22,149,782
23,141,17
24,158,993
25,239,858
26,213,6
27,140,139
28,131,871
29,19,243
30,157,684
31,22,432
32,93,278
33,165,171
34,60,91
35,154,333
36,19,211
37,97,673
38,282,953
39,102,17
40,174,199
41,36,702
42,239,3
43,32,746
44,49,22
45,210,424
46,194,936
47,219,919
48,188,828
49,149,347
50,234,529
51,15,684
52,221,499
53,64,491
54,85,31
55,133,506
56,254,967
57,20,947
58,232,397
59,252,340
60,81,74
61,211,777
62,181,169
63,59,162
64,106,472
65,160,151
66,25,607
67,240,658
68,188,517
69,252,124
70,94,295
71,155,386
72,108,585
73,292,281
74,158,994
75,9,592
76,209,99
77,293,13
78,162,73
79,229,954
80,195,331
81,95,889
82,16,390
83,227,966
84,152,855
85,178,52
86,229,144
87,123,875
88,218,543
89,12,89
90,60,419
91,250,646
92,219,209
93,117,612
94,97,758
95,158,398
96,263,261
97,205,488
98,11,595
99,73,792
100,146,74
101,82,916
102,26,331
103,274,964
104,59,63
105,127,145
106,130,184
107,132,31
108,90,715
109,66,910
110,162,385
111,249,911
112,122,622
113,171,573
114,194,529
115,24,937
116,300,774
117,123,819
118,70,264
119,212,494
120,242,643
121,46,692
122,244,921
123,251,281
124,269,202
125,49,244
126,217,306
127,247,987
128,216,46
129,261,999
130,297,151
131,196,976
132,111,522
133,26,258
134,259,167
135,284,312
136,9,745
137,64,359
138,126,149
139,242,247
140,38,990
141,166,805
142,271,920
143,136,132
144,54,364
145,266,710
146,104,772
147,45,262
148,76,624
149,198,191
150,274,919
151,179,882
152,103,106
153,138,244
154,84,205
155,282,854
156,140,135
157,40,18
158,110,53
159,139,162
160,74,146
161,170,650
162,79,289
163,234,993
164,53,654
165,244,740
166,216,986
167,192,141
168,128,429
169,144,602
170,206,849
171,158,808
172,219,429
173,115,233
174,108,879
175,256,740
176,150,998
177,247,924
178,2,22
179,3,683
180,139,389
181,287,953
182,127,254
183,192,407
184,292,156
185,285,385
186,264,889
187,159,124
188,87,935
189,264,196
190,19,159
191,61,538
192,88,497
193,127,563
194,101,339
195,197,620
196,259,877
197,44,804
198,240,428
199,123,243
200,99,997
201,153,938
202,178,93
203,20,899
204,216,686
205,183,115
206,212,309
207,31,308
208,58,186
209,166,760
210,57,568
211,236,634
212,136,901
213,22,967
214,64,332
215,168,590
216,285,633
217,201,836
218,17,509
219,278,467
220,250,451
221,155,124
222,276,97
223,57,346
224,298,883
225,109,937
226,228,548
227,79,639
228,29,983
229,119,274
230,194,910
231,83,98
232,22,480
233,201,816
234,199,840
235,16,551
236,261,499
237,125,521
238,42,643
239,265,493
240,142,370
241,259,376
242,223,80
243,227,858
244,28,145
245,188,19
246,37,761
247,69,798
248,43,226
249,252,4
250,26,911
251,87,108
252,122,841
253,25,297
254,129,722
255,191,901
256,125,472
257,77,125
258,3,13
259,55,292
260,20,380
261,75,124
262,119,70
263,198,266
264,182,758
265,143,530
266,144,666
267,287,716
268,35,988
269,46,605
270,135,463
271,144,568
272,147,445
273,47,318
274,138,616
275,12,20
276,225,952
277,252,741
278,47,605
279,181,319
280,172,6
281,154,146
282,55,401
283,283,422
284,5,955
285,68,60
286,143,578
287,139,968
288,208,585
289,108,93
290,122,980
291,185,666
292,131,861
293,74,412
294,177,326
295,39,924
296,146,864
297,252,530
298,5,531
299,52,426
300,137,191
301,232,670
302,181,667
303,270,956
304,204,156
305,229,978
306,290,80
307,207,167
308,90,74
309,262,915
310,113,9
311,168,289
312,266,965
313,201,596
314,24,594
315,245,169
316,61,952
317,66,140
318,165,985
319,266,397
320,267,157
321,297,427
322,197,779
323,46,465
324,118,833
325,24,113
326,111,317
327,235,167
328,198,445
329,218,647
330,123,244
331,119,402
332,15,462
333,121,636
334,187,606
335,266,465
336,193,93
337,25,130
338,13,526
339,181,659
340,31,344
341,55,407
342,71,500
343,80,925
344,168,175
345,179,148
346,230,258
347,205,189
348,130,680
349,78,185
350,91,488
351,247,651
352,42,972
353,53,630
354,25,425
355,297,546
356,113,88
357,247,51
358,13,228
359,288,939
360,206,765
361,15,26
362,188,764
363,8,907
364,269,304
365,136,808
366,73,944
367,132,752
368,42,770
369,40,936
370,165,628
371,85,776
372,12,745
373,45,767
374,37,222
375,183,666
376,3,93
377,83,905
378,291,778
379,76,242
380,98,68
381,20,155
382,205,174
383,79,346
384,153,967
385,70,519
386,117,246
387,214,76
388,172,34
389,121,435
390,227,394
391,160,569
392,87,240
393,98,34
394,10,667
395,160,661
396,280,373
397,246,105
398,80,730
399,256,88
400,300,778
401,188,707
402,13,673
403,187,950
404,210,109
405,234,862
406,148,471
407,92,728
408,146,790
409,297,123
410,205,920
411,89,937
412,243,427
413,21,162
414,36,51
415,104,946
416,273,924
417,126,60
418,201,491
419,89,447
420,32,696
421,37,320
422,14,71
423,22,231
424,240,599
425,208,814
426,181,913
427,162,696
428,47,637
429,273,63
430,30,930
431,175,665
432,130,630
433,175,67
434,45,333
435,272,926
436,152,188
437,206,473
438,122,392
439,139,247
440,257,490
441,150,443
442,124,838
443,156,33
444,152,453
445,91,703
446,99,744
447,88,300
448,189,549
449,16,375
450,257,255
451,167,827
452,76,249
453,272,682
454,17,59
455,134,255
456,185,792
457,199,969
458,139,311
459,86,197
460,218,521
461,187,138
462,29,58
463,276,755
464,176,916
465,52,561
466,266,896
467,74,367
468,150,47
469,259,234
470,193,512
471,8,512
472,112,34
473,24,352
474,178,764
475,209,139
476,101,226
477,196,121
478,290,259
479,6,175
480,173,394
481,48,663
